user_id,sleep_date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,SleepEfficiency,activity_date,TotalSteps,TotalDistance,Calories,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalActiveMinutes,ActiveMinutesShare,CaloriesPerStep,VeryActiveShare,UserMeanSleepEfficiency,SleepEfficiencyDeviation
6962181067,2016-04-16,1,357,366,0.9754098360655736,2016-04-15,13217,8.73999977111816,2173,50,3,280,741,333,0.3100558659217877,0.16440947264886133,0.15015015015015015,0.9614872484018995,0.013922587663674157
6962181067,2016-04-17,1,427,446,0.9573991031390134,2016-04-16,10145,6.71000003814697,2027,5,13,295,634,313,0.33051742344244983,0.19980285855101035,0.01597444089456869,0.9614872484018995,-0.004088145262886034
6962181067,2016-04-18,1,442,458,0.965065502183406,2016-04-17,11404,7.53999996185303,2039,13,42,238,689,293,0.2983706720977597,0.17879691336373202,0.04436860068259386,0.9614872484018995,0.0035782537815065574
6962181067,2016-04-19,1,476,535,0.8897196261682243,2016-04-18,10742,7.09999990463257,2046,35,41,195,659,271,0.2913978494623656,0.19046732452057344,0.12915129151291513,0.9614872484018995,-0.07176762223367517
6962181067,2016-04-20,1,418,424,0.9858490566037736,2016-04-19,13928,9.55000019073486,2174,48,4,297,639,349,0.3532388663967611,0.1560884549109707,0.13753581661891118,0.9614872484018995,0.02436180820187417
6962181067,2016-04-21,1,451,457,0.986870897155361,2016-04-20,11835,9.71000003814697,2179,53,27,214,708,294,0.2934131736526946,0.18411491339247993,0.18027210884353742,0.9614872484018995,0.025383648753461552
6962181067,2016-04-22,1,425,435,0.9770114942528736,2016-04-21,10725,7.09000015258789,2086,30,33,240,659,303,0.31496881496881496,0.1944988344988345,0.09900990099009901,0.9614872484018995,0.015524245850974117
6962181067,2016-04-23,1,528,546,0.967032967032967,2016-04-22,20031,13.2399997711182,2571,58,41,347,484,446,0.47956989247311826,0.12835105586341172,0.13004484304932734,0.9614872484018995,0.005545718631067564
6962181067,2016-04-24,1,511,514,0.9941634241245136,2016-04-23,5029,3.3199999332428,1705,0,0,199,720,199,0.21653971708378672,0.33903360509047525,0.0,0.9614872484018995,0.032676175722614165
6962181067,2016-04-25,1,400,415,0.963855421686747,2016-04-24,13239,9.27000045776367,2194,35,31,282,637,348,0.3532994923857868,0.16572248659264294,0.10057471264367816,0.9614872484018995,0.002368173284847508
6962181067,2016-04-26,1,441,446,0.9887892376681614,2016-04-25,10433,6.90000009536743,2012,36,7,254,680,297,0.3039918116683726,0.19284961180868399,0.12121212121212122,0.9614872484018995,0.027301989266261928
6962181067,2016-04-27,1,455,467,0.974304068522484,2016-04-26,10320,6.82000017166138,2034,7,38,279,697,324,0.31733594515181196,0.19709302325581396,0.021604938271604937,0.9614872484018995,0.012816820120584493
6962181067,2016-04-28,1,440,453,0.9713024282560706,2016-04-27,12627,8.35000038146973,2182,38,8,288,621,334,0.34973821989528797,0.17280430822839946,0.11377245508982035,0.9614872484018995,0.00981517985417113
6962181067,2016-04-29,1,433,447,0.9686800894854586,2016-04-28,10762,7.1100001335144,2254,12,15,369,645,396,0.3804034582132565,0.20944062441925293,0.030303030303030304,0.9614872484018995,0.0071928410835591094
6962181067,2016-04-30,1,422,424,0.9952830188679244,2016-04-29,10081,6.65999984741211,2002,32,16,237,731,285,0.28051181102362205,0.1985914095823827,0.11228070175438597,0.9614872484018995,0.03379577046602489
6962181067,2016-05-01,1,411,426,0.9647887323943662,2016-04-30,5454,3.60999989509583,1740,0,0,215,722,215,0.2294557097118463,0.31903190319031904,0.0,0.9614872484018995,0.0033014839924667694
6962181067,2016-05-02,1,466,482,0.966804979253112,2016-05-01,12912,8.53999996185303,2162,18,39,313,655,370,0.36097560975609755,0.16744114002478314,0.04864864864864865,0.9614872484018995,0.005317730851212565
6962181067,2016-05-03,1,394,418,0.9425837320574164,2016-05-02,12109,8.11999988555908,2072,21,36,267,654,324,0.3312883435582822,0.17111239573870674,0.06481481481481481,0.9614872484018995,-0.018903516344483062
6962181067,2016-05-04,1,442,455,0.9714285714285714,2016-05-03,10147,6.71000003814697,2086,15,36,284,683,335,0.3290766208251473,0.20557800335074405,0.04477611940298507,0.9614872484018995,0.009941323026671944
6962181067,2016-05-05,1,467,491,0.9511201629327902,2016-05-04,10524,6.96000003814697,2066,14,22,305,591,341,0.36587982832618027,0.19631318890155836,0.04105571847507331,0.9614872484018995,-0.01036708546910925
6962181067,2016-05-06,1,443,462,0.9588744588744588,2016-05-05,5908,3.91000008583069,1850,0,0,299,717,299,0.29429133858267714,0.3131347325660122,0.0,0.9614872484018995,-0.0026127895274407065
6962181067,2016-05-07,1,298,334,0.8922155688622755,2016-05-06,6815,4.5,1947,0,0,328,745,328,0.30568499534016774,0.2856933235509905,0.0,0.9614872484018995,-0.06927167953962399
6962181067,2016-05-08,1,541,569,0.9507908611599296,2016-05-07,4188,2.76999998092651,1659,0,14,151,709,165,0.18878718535469108,0.3961318051575931,0.0,0.9614872484018995,-0.010696387241969862
6962181067,2016-05-09,1,489,497,0.9839034205231388,2016-05-08,12342,8.72000026702881,2105,43,21,231,607,295,0.3270509977827051,0.17055582563603955,0.14576271186440679,0.9614872484018995,0.022416172121239364
6962181067,2016-05-10,1,469,481,0.975051975051975,2016-05-09,15448,10.210000038147,2361,62,34,275,626,371,0.3721163490471414,0.15283531848783014,0.16711590296495957,0.9614872484018995,0.013564726650075576
6962181067,2016-05-11,1,452,480,0.9416666666666668,2016-05-10,6722,4.44000005722046,1855,24,7,199,709,230,0.24494142705005326,0.2759595358524249,0.10434782608695652,0.9614872484018995,-0.019820581735232712
6962181067,2016-05-12,1,516,535,0.9644859813084112,2016-05-11,3587,2.36999988555908,928,0,8,105,127,113,0.4708333333333333,0.25871201561193197,0.0,0.9614872484018995,0.0029987329065117585
7007744171,2016-04-16,1,79,82,0.9634146341463414,2016-04-15,4631,3.09999990463257,2076,0,0,203,1155,203,0.14948453608247422,0.4482833081407903,0.0,0.9571171531387446,0.006297481007596861
7007744171,2016-05-01,1,58,61,0.9508196721311476,2016-04-30,5600,3.75,2225,0,0,237,1142,237,0.17186366932559827,0.39732142857142855,0.0,0.9571171531387446,-0.006297481007596972
7086361926,2016-04-12,1,514,525,0.979047619047619,2016-04-11,11317,8.40999984741211,2772,59,6,153,745,218,0.22637590861889928,0.24494123884421667,0.2706422018348624,0.9713149988886259,0.00773262015899312
7086361926,2016-04-13,1,451,465,0.9698924731182796,2016-04-12,5813,3.61999988555908,2516,31,26,155,744,212,0.2217573221757322,0.43282298296920696,0.14622641509433962,0.9713149988886259,-0.0014225257703462946
7086361926,2016-04-14,1,472,476,0.9915966386554622,2016-04-13,9123,6.11999988555908,2734,35,32,189,787,256,0.24544582933844677,0.2996821221089554,0.13671875,0.9713149988886259,0.02028163976683628
7086361926,2016-04-15,1,377,386,0.9766839378238342,2016-04-14,8585,5.67000007629395,2395,30,21,139,864,190,0.18026565464895636,0.2789749563191613,0.15789473684210525,0.9713149988886259,0.0053689389352082895
7086361926,2016-04-19,1,472,483,0.9772256728778468,2016-04-18,10688,7.28999996185303,2944,67,69,124,671,260,0.27926960257787325,0.2754491017964072,0.25769230769230766,0.9713149988886259,0.005910673989220849
7086361926,2016-04-20,1,492,502,0.9800796812749004,2016-04-19,14365,10.6400003433228,2997,87,13,145,797,245,0.23512476007677544,0.20863209189001045,0.3551020408163265,0.9713149988886259,0.00876468238627448
7086361926,2016-04-21,1,390,411,0.948905109489051,2016-04-20,9469,6.17999982833862,2463,19,6,206,758,231,0.23356926188068755,0.260111944239096,0.08225108225108226,0.9713149988886259,-0.02240988939957489
7086361926,2016-04-22,1,428,448,0.9553571428571428,2016-04-21,9753,6.53000020980835,2846,58,59,153,762,270,0.2616279069767442,0.29180764892853484,0.21481481481481482,0.9713149988886259,-0.015957856031483142
7086361926,2016-04-24,1,681,704,0.9673295454545454,2016-04-23,3520,2.16000008583069,2049,0,0,125,566,125,0.1808972503617945,0.5821022727272728,0.0,0.9713149988886259,-0.0039854534340805214
7086361926,2016-04-25,1,446,447,0.9977628635346756,2016-04-24,10091,6.82000017166138,2752,69,39,129,706,237,0.2513255567338282,0.2727182637994252,0.2911392405063291,0.9713149988886259,0.026447864646049646
7086361926,2016-04-26,1,485,500,0.97,2016-04-25,10387,7.07000017166138,2781,70,33,132,726,235,0.2445369406867846,0.2677385193029749,0.2978723404255319,0.9713149988886259,-0.0013149988886259623
7086361926,2016-04-27,1,469,479,0.9791231732776616,2016-04-26,11107,8.34000015258789,2693,55,6,145,829,206,0.19903381642512077,0.24245971009273432,0.2669902912621359,0.9713149988886259,0.007808174389035694
7086361926,2016-04-28,1,354,367,0.9645776566757494,2016-04-27,11584,7.80000019073486,2862,54,48,161,810,263,0.2451071761416589,0.24706491712707182,0.20532319391634982,0.9713149988886259,-0.006737342212876585
7086361926,2016-04-30,1,485,489,0.9918200408997956,2016-04-29,14560,9.40999984741211,2995,42,17,308,584,367,0.38590956887486855,0.20570054945054944,0.11444141689373297,0.9713149988886259,0.02050504201116965
7086361926,2016-05-01,1,388,407,0.9533169533169532,2016-04-30,12390,8.06999969482422,2730,30,15,258,685,303,0.3066801619433198,0.22033898305084745,0.09900990099009901,0.9713149988886259,-0.017998045571672727
7086361926,2016-05-02,1,440,459,0.9586056644880174,2016-05-01,10052,6.80999994277954,2754,66,26,139,737,231,0.23863636363636365,0.273975328292877,0.2857142857142857,0.9713149988886259,-0.012709334400608507
7086361926,2016-05-03,1,456,461,0.9891540130151844,2016-05-02,10288,6.76000022888184,2754,57,36,152,761,245,0.24353876739562624,0.2676905132192846,0.23265306122448978,0.9713149988886259,0.017839014126558417
7086361926,2016-05-04,1,420,436,0.963302752293578,2016-05-03,10988,8.3100004196167,2655,45,12,135,843,192,0.1855072463768116,0.24162722970513287,0.234375,0.9713149988886259,-0.008012246595047956
7086361926,2016-05-06,1,322,333,0.9669669669669668,2016-05-05,12461,8.38000011444092,2924,84,35,154,834,273,0.24661246612466126,0.23465211459754434,0.3076923076923077,0.9713149988886259,-0.004348031921659112
7086361926,2016-05-07,1,530,548,0.9671532846715328,2016-05-06,12827,8.47999954223633,2739,20,42,209,621,271,0.3038116591928251,0.21353395182037888,0.07380073800738007,0.9713149988886259,-0.004161714217093104
7086361926,2016-05-08,1,481,510,0.9431372549019608,2016-05-07,10677,7.09999990463257,2534,32,27,147,695,206,0.2286348501664817,0.23733258405919266,0.1553398058252427,0.9713149988886259,-0.02817774398666517
7086361926,2016-05-09,1,427,438,0.9748858447488584,2016-05-08,13566,9.10999965667725,2960,67,50,171,743,288,0.2793404461687682,0.21819254017396433,0.2326388888888889,0.9713149988886259,0.0035708458602324855
7086361926,2016-05-11,1,451,463,0.9740820734341252,2016-05-10,9572,6.51999998092651,2735,57,40,128,757,225,0.22912423625254583,0.2857292101964062,0.25333333333333335,0.9713149988886259,0.002767074545499293
7086361926,2016-05-12,1,444,457,0.9715536105032824,2016-05-11,3789,2.55999994277954,1199,5,4,58,343,67,0.16341463414634147,0.31644233306941144,0.07462686567164178,0.9713149988886259,0.00023861161465643654
8053475328,2016-04-20,1,486,493,0.9858012170385396,2016-04-19,15108,12.1899995803833,3043,89,5,158,695,252,0.26610348468849,0.20141646809637279,0.3531746031746032,0.9848879098008453,0.0009133072376943385
8053475328,2016-04-23,1,331,337,0.9821958456973294,2016-04-22,22359,17.1900005340576,3554,125,14,223,741,362,0.32819582955575705,0.15895165257838006,0.3453038674033149,0.9848879098008453,-0.0026920641035158566
8053475328,2016-05-07,1,74,75,0.9866666666666668,2016-05-06,19769,15.6700000762939,3331,121,20,148,1076,289,0.21172161172161172,0.16849613030502303,0.4186851211072664,0.9848879098008453,0.001778756865821518
8378563200,2016-04-12,1,338,356,0.949438202247191,2016-04-11,7626,6.05000019073486,3635,65,15,156,723,236,0.24608967674661106,0.476658798846053,0.2754237288135593,0.9189979059667511,0.03044029628043987
8378563200,2016-04-13,2,447,487,0.917864476386037,2016-04-12,12386,9.81999969482422,4079,116,14,169,680,299,0.3054136874361593,0.32932342967866945,0.3879598662207358,0.9189979059667511,-0.0011334295807141626
8378563200,2016-04-14,1,424,455,0.931868131868132,2016-04-13,13318,10.5600004196167,4163,123,21,174,699,318,0.31268436578171094,0.3125844721429644,0.3867924528301887,0.9189979059667511,0.012870225901380872
8378563200,2016-04-15,1,513,533,0.9624765478424016,2016-04-14,14461,11.4700002670288,3666,60,23,190,729,273,0.27245508982035926,0.25350943918124613,0.21978021978021978,0.9189979059667511,0.043478641875650426
8378563200,2016-04-16,2,611,689,0.8867924528301887,2016-04-15,11207,8.89000034332275,3363,64,21,142,563,227,0.2873417721518987,0.3000803069510128,0.28193832599118945,0.9189979059667511,-0.03220545313656242
8378563200,2016-04-17,2,525,591,0.8883248730964467,2016-04-16,2132,1.69000005722046,2572,0,0,93,599,93,0.13439306358381503,1.2063789868667918,0.0,0.9189979059667511,-0.03067303287030443
8378563200,2016-04-18,1,398,451,0.8824833702882483,2016-04-17,13630,10.8100004196167,4157,117,10,174,720,301,0.2948090107737512,0.30498899486427,0.38870431893687707,0.9189979059667511,-0.036514535678502824
8378563200,2016-04-19,1,387,421,0.9192399049881236,2016-04-18,13070,10.3599996566772,4092,120,19,154,737,293,0.28446601941747574,0.31308339709257843,0.40955631399317405,0.9189979059667511,0.0002419990213724521
8378563200,2016-04-20,1,381,409,0.9315403422982884,2016-04-19,9388,7.44000005722046,3787,82,8,169,763,259,0.2534246575342466,0.4033873029399233,0.3166023166023166,0.9189979059667511,0.012542436331537288
8378563200,2016-04-21,1,396,417,0.9496402877697842,2016-04-20,15148,12.0100002288818,4236,137,16,145,677,298,0.30564102564102563,0.27964087668339055,0.4597315436241611,0.9189979059667511,0.030642381803033025
8378563200,2016-04-22,1,441,469,0.9402985074626866,2016-04-21,12200,9.67000007629395,4044,113,12,159,769,284,0.26970560303893637,0.33147540983606555,0.397887323943662,0.9189979059667511,0.02130060149593549
8378563200,2016-04-23,1,565,591,0.9560067681895094,2016-04-22,5709,4.53000020980835,2908,19,10,136,740,165,0.18232044198895028,0.509371168330706,0.11515151515151516,0.9189979059667511,0.03700886222275823
8378563200,2016-04-24,1,458,492,0.9308943089430894,2016-04-23,3703,2.94000005722046,2741,0,0,135,734,135,0.15535097813578827,0.7402106400216041,0.0,0.9189979059667511,0.011896402976338316
8378563200,2016-04-25,1,388,402,0.965174129353234,2016-04-24,12405,9.84000015258789,4005,117,16,141,692,274,0.2836438923395445,0.32285368802902054,0.42700729927007297,0.9189979059667511,0.04617622338648286
8378563200,2016-04-25,1,388,402,0.965174129353234,2016-04-24,12405,9.84000015258789,4005,117,16,141,692,274,0.2836438923395445,0.32285368802902054,0.42700729927007297,0.9189979059667511,0.04617622338648286
8378563200,2016-04-26,1,550,584,0.9417808219178082,2016-04-25,16208,12.8500003814697,3763,90,18,161,593,269,0.31206496519721577,0.23216929911154985,0.3345724907063197,0.9189979059667511,0.02278291595105708
8378563200,2016-04-27,1,531,600,0.885,2016-04-26,7359,5.84000015258789,3061,4,4,192,676,200,0.228310502283105,0.4159532545182769,0.02,0.9189979059667511,-0.03399790596675112
8378563200,2016-04-28,1,506,556,0.9100719424460432,2016-04-27,5417,4.30000019073486,2884,11,10,139,711,160,0.18369690011481057,0.5323980062765369,0.06875,0.9189979059667511,-0.008925963520707958
8378563200,2016-04-29,1,527,562,0.9377224199288255,2016-04-28,6175,4.90000009536743,2982,3,7,172,767,182,0.1917808219178082,0.48291497975708503,0.016483516483516484,0.9189979059667511,0.01872451396207442
8378563200,2016-04-30,1,468,555,0.8432432432432433,2016-04-29,2946,2.33999991416931,2660,0,0,121,780,121,0.13429522752497225,0.902919212491514,0.0,0.9189979059667511,-0.07575466272350784
8378563200,2016-05-01,1,475,539,0.8812615955473099,2016-04-30,11419,9.0600004196167,3369,71,10,127,669,208,0.23717217787913342,0.29503459147035643,0.34134615384615385,0.9189979059667511,-0.037736310419441255
8378563200,2016-05-02,1,351,385,0.9116883116883115,2016-05-01,6064,4.80999994277954,3491,63,4,142,802,209,0.20672601384767555,0.5756926121372031,0.3014354066985646,0.9189979059667511,-0.0073095942784395795
8378563200,2016-05-03,1,405,429,0.944055944055944,2016-05-02,8712,6.90999984741211,3784,71,20,195,822,286,0.2581227436823105,0.43434343434343436,0.24825174825174826,0.9189979059667511,0.025058038089192824
8378563200,2016-05-04,1,441,477,0.9245283018867924,2016-05-03,7875,6.23999977111816,3110,19,10,167,680,196,0.2237442922374429,0.3949206349206349,0.09693877551020408,0.9189979059667511,0.005530395920041231
8378563200,2016-05-05,1,381,417,0.9136690647482014,2016-05-04,8567,6.78999996185303,3783,66,3,214,764,283,0.2702960840496657,0.44157814871016693,0.2332155477031802,0.9189979059667511,-0.005328841218549707
8378563200,2016-05-06,1,323,355,0.9098591549295776,2016-05-05,7045,5.59000015258789,3644,74,5,166,831,245,0.22769516728624536,0.5172462739531583,0.3020408163265306,0.9189979059667511,-0.009138751037173543
8378563200,2016-05-07,2,459,513,0.8947368421052632,2016-05-06,4468,3.53999996185303,2799,0,0,158,851,158,0.1565906838453915,0.6264547896150403,0.0,0.9189979059667511,-0.024261063861487964
8378563200,2016-05-08,1,545,606,0.8993399339933993,2016-05-07,2943,2.32999992370605,2685,0,0,139,621,139,0.18289473684210528,0.9123343527013251,0.0,0.9189979059667511,-0.01965797197335184
8378563200,2016-05-09,1,359,399,0.899749373433584,2016-05-08,8382,6.65000009536743,3721,71,13,171,772,255,0.24829600778967867,0.44392746361250296,0.2784313725490196,0.9189979059667511,-0.019248532533167162
8378563200,2016-05-10,1,342,391,0.8746803069053708,2016-05-09,6582,5.21999979019165,3586,63,13,152,840,228,0.21348314606741572,0.5448192038893953,0.27631578947368424,0.9189979059667511,-0.04431759906138033
8378563200,2016-05-11,1,368,387,0.9509043927648578,2016-05-10,9143,7.25,3788,72,10,184,763,266,0.2585034013605442,0.4143060264683364,0.2706766917293233,0.9189979059667511,0.031906486798106704
8378563200,2016-05-12,1,496,546,0.9084249084249084,2016-05-11,4561,3.61999988555908,1976,8,6,102,433,116,0.21129326047358835,0.4332383249287437,0.06896551724137931,0.9189979059667511,-0.01057299754184271
8792009665,2016-04-12,1,458,493,0.9290060851926978,2016-04-11,2564,1.63999998569489,2044,0,0,116,831,116,0.12249208025343189,0.797191887675507,0.0,0.9603924591769254,-0.03138637398422761
8792009665,2016-04-13,1,531,552,0.9619565217391304,2016-04-12,1320,0.839999973773956,1934,0,0,82,806,82,0.09234234234234234,1.465151515151515,0.0,0.9603924591769254,0.001564062562204982
8792009665,2016-04-14,1,486,503,0.9662027833001988,2016-04-13,1219,0.779999971389771,1963,0,0,84,853,84,0.08964781216648879,1.6103363412633307,0.0,0.9603924591769254,0.005810324123273425
8792009665,2016-04-15,1,363,377,0.9628647214854112,2016-04-14,2483,1.5900000333786,2009,0,0,126,937,126,0.11853245531514581,0.8091018928715263,0.0,0.9603924591769254,0.002472262308485851
8792009665,2016-04-20,1,528,547,0.9652650822669104,2016-04-19,3147,2.00999999046326,2188,0,10,139,744,149,0.16685330347144456,0.6952653320622816,0.0,0.9603924591769254,0.00487262308998504
8792009665,2016-04-22,1,391,407,0.9606879606879608,2016-04-21,4068,2.59999990463257,2419,1,20,195,817,216,0.2090997095837367,0.5946411012782694,0.004629629629629629,0.9603924591769254,0.000295501511035412
8792009665,2016-04-23,1,339,360,0.9416666666666668,2016-04-22,5245,3.35999989509583,2748,8,45,232,795,285,0.2638888888888889,0.5239275500476644,0.028070175438596492,0.9603924591769254,-0.018725792510258632
8792009665,2016-04-27,1,423,428,0.9883177570093458,2016-04-26,1758,1.12999999523163,2067,0,0,112,900,112,0.11067193675889328,1.1757679180887373,0.0,0.9603924591769254,0.02792529783242037
8792009665,2016-04-28,1,402,416,0.966346153846154,2016-04-27,6157,3.94000005722046,2780,0,0,310,714,310,0.302734375,0.45151859671918143,0.0,0.9603924591769254,0.005953694669228571
8792009665,2016-04-29,1,398,406,0.9802955665024632,2016-04-28,8360,5.34999990463257,3101,6,14,380,634,400,0.38684719535783363,0.370933014354067,0.015,0.9603924591769254,0.019903107325537794
8792009665,2016-04-30,1,343,360,0.9527777777777776,2016-04-29,7174,4.59000015258789,2896,10,20,301,749,331,0.30648148148148147,0.4036799553944801,0.030211480362537766,0.9603924591769254,-0.007614681399147782
8792009665,2016-05-01,1,503,527,0.9544592030360532,2016-04-30,1619,1.03999996185303,1962,0,0,79,834,79,0.08652792990142388,1.2118591723285979,0.0,0.9603924591769254,-0.005933256140872145
8792009665,2016-05-02,1,415,423,0.9810874704491724,2016-05-01,1831,1.16999995708466,2015,0,0,101,916,101,0.09931170108161258,1.1004915346805024,0.0,0.9603924591769254,0.020695011272247044
8792009665,2016-05-03,1,516,545,0.946788990825688,2016-05-02,2421,1.54999995231628,2297,0,0,156,739,156,0.17430167597765364,0.9487814952498967,0.0,0.9603924591769254,-0.01360346835123738
8792009665,2016-05-04,1,439,463,0.9481641468682506,2016-05-03,2283,1.46000003814697,2067,0,0,129,848,129,0.13203684749232344,0.9053876478318003,0.0,0.9603924591769254,-0.012228312308674827
